-75.74843926,39.97329798,0.01,0.31,0.13,0.88,0.07,0.02,0.24,0.5,0.25,0.48,0.02,1.0,0.33,0.6,0.08,0.5,0.5,0.28,0.55,0.37,0.34,0.34,0.31,0.0,0.11,0.22,0.24,0.01,0.13,0.32,0.44,0.29,0.19,0.6,0.54,0.33,0.48,0.32,0.51,0.52,0.53,0.54,0.41,0.61,0.64,0.71,0.62,0.49,0.59,0.01,0.22,0.0,0.03,0.15,0.14,0.23,0.01,0.03,0.03,0.04,0.88,0.07,0.2,0.17,0.33,0.43,0.24,0.53,0.06,0.48,0.5,0.02,0.8,0.48,0.22,0.43,0.27,0.09,0.08,0.22,0.2,0.2,0.45,0.43,0.46,0.44,0.45,0.54,0.58,0.0,0.0,0.1,0.82,0.61,0.6,0.73,0.01,0.35,0.1,0.0,0.09
-75.74843926,39.97329798,0.0,0.46,0.08,0.91,0.08,0.02,0.34,0.51,0.26,0.21,0.02,0.98,0.64,0.84,0.26,0.72,0.23,0.03,0.3,0.61,0.56,0.55,0.41,1.0,0.58,0.27,0.62,0.0,0.02,0.07,0.08,0.72,0.14,0.73,0.44,0.56,0.15,0.8,0.31,0.41,0.3,0.31,0.47,0.87,0.83,0.92,0.77,0.18,0.26,0.0,0.03,0.0,0.35,0.32,0.36,0.39,0.11,0.09,0.09,0.09,0.91,0.01,0.17,0.17,0.48,0.58,0.23,0.73,0.02,0.33,0.5,0.01,0.77,0.66,0.05,0.33,0.77,0.06,0.0,0.39,0.38,0.37,0.64,0.56,0.65,0.64,0.3,0.56,0.19,0.0,0.0,0.13,0.61,0.46,0.43,0.5,0.04,0.08,0.23,0.0,0.03
-75.74843926,39.97329798,0.03,0.33,0.08,0.91,0.13,0.01,0.27,0.38,0.23,0.39,0.04,0.93,0.82,0.78,0.46,0.91,0.32,0.05,0.43,0.91,1.0,1.0,0.41,0.19,0.62,1.0,1.0,0.0,0.03,0.05,0.06,0.97,0.08,0.68,0.43,0.54,0.05,0.91,0.29,0.4,0.36,0.35,0.38,0.83,0.87,0.93,0.75,0.27,0.26,0.0,0.05,0.01,0.56,0.46,0.43,0.45,0.22,0.16,0.14,0.13,0.91,0.04,0.12,0.11,0.37,0.42,0.18,0.78,0.02,0.33,0.5,0.02,0.85,0.73,0.05,0.27,0.56,0.01,0.12,0.57,0.62,0.64,0.7,0.65,0.77,0.66,0.44,0.41,0.39,0.0,0.0,0.16,0.54,0.59,0.36,0.49,0.06,0.12,0.57,0.0,0.04
-75.74843926,39.97329798,0.0,0.47,0.78,0.35,0.03,0.09,0.43,0.49,0.31,0.51,0.02,1.0,0.22,0.38,0.0,0.3,0.6,0.57,0.73,0.22,0.18,0.25,0.2,0.11,0.18,0.15,0.26,0.02,0.48,0.34,0.57,0.14,0.43,0.36,0.48,0.58,0.53,0.17,0.54,0.67,0.62,0.62,0.6,0.12,0.13,0.23,0.05,0.42,0.5,0.03,1.0,0.0,0.12,0.38,0.62,0.59,0.02,0.07,0.1,0.09,0.85,0.16,0.46,0.4,0.5,0.56,0.47,0.4,0.16,0.41,0.5,0.01,0.72,0.39,1.0,0.7,0.0,0.38,0.14,0.12,0.12,0.12,0.19,0.29,0.34,0.3,0.59,0.58,0.61,0.04,0.0,0.08,0.87,0.67,0.9,0.86,0.0,0.5,0.27,0.0,0.44
-75.74843926,39.97329798,0.0,0.58,0.27,0.75,0.11,0.02,0.25,0.43,0.2,0.35,0.02,0.91,0.49,0.77,0.22,0.55,0.31,0.16,0.42,0.45,0.36,0.38,0.26,0.0,0.32,0.38,0.71,0.01,0.16,0.19,0.27,0.36,0.13,0.58,0.52,0.42,0.46,0.43,0.64,0.38,0.43,0.54,0.51,0.73,0.74,0.72,0.49,0.46,0.51,0.01,0.32,0.0,0.18,0.4,0.5,0.63,0.05,0.09,0.1,0.12,0.91,0.02,0.2,0.21,0.53,0.55,0.44,0.68,0.07,0.29,0.5,0.01,0.88,0.66,0.2,0.5,0.73,0.04,0.08,0.26,0.25,0.24,0.5,0.45,0.49,0.54,0.48,0.67,0.54,0.0,0.0,0.1,0.76,0.56,0.63,0.69,0.02,0.11,0.12,0.0,0.19
-75.74843926,39.97329798,0.01,0.59,0.35,0.66,0.07,0.14,1.0,1.0,1.0,0.29,0.03,1.0,0.32,0.69,0.07,0.47,0.36,0.29,0.36,0.38,0.27,0.29,0.26,0.16,0.38,0.18,0.24,0.02,0.45,0.22,0.32,0.51,0.34,0.56,0.25,0.6,0.34,0.41,0.39,1.0,0.38,0.4,0.4,0.29,0.31,0.45,0.05,0.79,0.76,0.02,0.66,0.0,0.37,0.36,0.35,0.31,0.08,0.06,0.06,0.05,0.83,0.08,0.28,0.22,0.34,0.45,0.33,0.25,0.18,0.63,0.0,0.02,0.8,0.24,0.44,0.41,0.0,0.16,0.22,0.26,0.27,0.28,0.44,0.43,0.49,0.44,0.4,0.46,0.33,0.0,0.0,0.08,0.71,0.3,0.33,0.54,0.0,0.82,0.13,0.0,0.19
-75.30735363,40.75446063,0.01,0.55,0.02,0.95,0.09,0.05,0.38,0.38,0.23,0.36,0.02,0.9,0.5,0.72,0.16,0.68,0.44,0.11,0.71,0.46,0.43,0.41,0.28,0.0,0.74,0.51,0.48,0.0,0.06,0.25,0.3,0.33,0.12,0.65,0.67,0.38,0.42,0.46,0.22,0.27,0.2,0.21,0.51,0.91,0.91,0.89,0.85,0.4,0.6,0.0,0.06,0.0,0.03,0.07,0.2,0.27,0.01,0.02,0.04,0.05,0.88,0.05,0.16,0.19,0.59,0.6,0.37,0.89,0.02,0.19,0.5,0.01,0.89,0.87,0.04,0.55,0.73,0.05,0.14,0.31,0.31,0.3,0.4,0.36,0.38,0.38,0.22,0.51,0.21,0.0,0.0,0.11,0.72,0.64,0.61,0.53,0.04,0.09,0.02,0.0,0.03
-71.59305645,41.6720081,0.0,0.45,0.01,0.97,0.08,0.01,0.39,0.34,0.24,0.36,0.01,0.66,0.65,0.62,0.08,0.74,0.43,0.22,0.54,0.71,0.72,0.7,0.28,0.86,0.68,0.0,0.49,0.0,0.11,0.09,0.15,0.72,0.21,0.57,0.39,0.51,0.14,0.71,0.33,0.36,0.3,0.32,0.52,0.81,0.87,0.73,0.86,0.11,0.25,0.0,0.11,0.0,0.13,0.2,0.19,0.24,0.04,0.05,0.05,0.06,0.89,0.04,0.15,0.15,0.48,0.6,0.12,0.8,0.03,0.33,0.5,0.01,0.84,0.7,0.21,0.48,0.54,0.05,0.28,0.51,0.61,0.69,0.33,0.44,0.53,0.41,0.6,0.54,0.43,0.0,0.0,0.13,0.54,0.63,0.54,0.52,0.05,0.06,0.1,0.0,0.03
-71.59305645,41.6720081,0.03,0.51,0.01,0.99,0.02,0.01,0.39,0.41,0.24,0.42,0.04,0.8,0.42,0.59,0.07,0.51,0.5,0.23,0.56,0.41,0.32,0.31,0.22,0.26,0.4,0.24,0.27,0.01,0.11,0.31,0.44,0.21,0.34,0.6,0.59,0.28,0.47,0.3,0.37,0.33,0.37,0.38,0.53,0.81,0.8,0.78,0.79,0.57,0.64,0.01,0.1,0.01,0.08,0.06,0.13,0.17,0.02,0.01,0.02,0.02,0.88,0.05,0.2,0.21,0.53,0.58,0.28,0.83,0.05,0.4,0.5,0.03,0.81,0.79,0.08,0.73,0.54,0.06,0.08,0.33,0.31,0.29,0.28,0.38,0.44,0.36,0.55,0.56,0.54,0.0,0.0,0.08,0.82,0.78,0.81,0.85,0.17,0.04,0.04,0.0,0.05
-71.59305645,41.6720081,0.12,0.39,0.02,0.97,0.05,0.02,0.33,0.4,0.24,0.56,0.14,1.0,0.4,0.54,0.12,0.56,0.6,0.24,0.66,0.42,0.38,0.37,0.35,0.19,0.43,0.32,0.56,0.04,0.11,0.2,0.37,0.33,0.32,0.54,0.45,0.42,0.34,0.43,0.38,0.38,0.39,0.4,0.46,0.76,0.76,0.85,0.6,0.59,0.63,0.02,0.1,0.02,0.11,0.14,0.15,0.17,0.03,0.04,0.03,0.04,0.9,0.04,0.17,0.16,0.41,0.49,0.17,0.77,0.05,0.48,0.5,0.09,0.82,0.71,0.17,0.46,0.4,0.06,0.17,0.29,0.27,0.26,0.34,0.47,0.55,0.47,0.55,0.54,0.56,0.0,0.0,0.12,0.79,0.78,0.72,0.81,0.1,0.2,0.1,0.37,0.17
-93.47715121,45.00479678,0.01,0.14,0.03,0.93,0.14,0.02,0.21,0.67,0.38,0.46,0.03,1.0,0.3,0.59,0.17,0.52,0.4,0.19,0.3,0.33,0.41,0.4,0.33,0.26,0.21,0.1,0.35,0.01,0.17,0.17,0.2,0.41,0.07,0.75,0.45,0.29,0.28,0.43,0.62,0.66,0.64,0.66,0.22,0.4,0.52,0.51,0.19,0.82,0.82,0.01,0.3,0.0,0.4,0.46,0.62,0.65,0.12,0.12,0.14,0.14,0.92,0.05,0.05,0.03,0.14,0.34,0.12,0.23,0.11,0.82,0.0,0.03,0.72,0.18,0.0,0.36,0.6,0.08,0.05,0.2,0.18,0.18,0.46,0.45,0.49,0.41,0.4,0.36,0.24,0.0,0.0,0.12,0.67,0.31,0.53,0.6,0.01,0.34,0.19,0.0,0.12
-93.47715121,45.00479678,0.01,0.31,0.03,0.95,0.07,0.01,0.21,0.37,0.17,0.68,0.02,1.0,0.35,0.42,0.11,0.62,0.67,0.16,0.68,0.39,0.35,0.34,0.3,0.26,0.28,0.21,0.44,0.01,0.12,0.19,0.25,0.3,0.25,0.52,0.37,0.47,0.33,0.36,0.43,0.37,0.4,0.43,0.33,0.67,0.74,0.91,0.58,0.87,0.93,0.0,0.12,0.0,0.06,0.09,0.21,0.41,0.01,0.01,0.03,0.05,0.92,0.03,0.12,0.11,0.31,0.38,0.15,0.74,0.05,0.54,0.5,0.01,0.94,0.69,0.0,0.22,0.29,0.01,0.05,0.18,0.15,0.13,0.43,0.42,0.48,0.39,0.61,0.47,0.24,0.0,0.0,0.06,0.8,0.66,0.8,0.82,0.01,0.43,0.35,0.0,0.15
-93.47715121,45.00479678,0.58,0.25,0.25,0.67,0.26,0.04,0.34,0.59,0.39,0.38,0.58,1.0,0.23,0.53,0.2,0.51,0.39,0.51,0.35,0.28,0.33,0.39,0.2,0.1,0.14,0.27,0.31,0.6,0.49,0.22,0.29,0.49,0.42,0.56,0.3,0.62,0.33,0.51,0.65,0.84,0.58,0.63,0.38,0.29,0.33,0.35,0.25,0.5,0.48,0.47,0.73,0.15,0.59,0.64,0.69,0.72,0.25,0.24,0.24,0.23,0.85,0.11,0.27,0.17,0.23,0.32,0.2,0.41,0.16,0.73,0.0,0.64,0.73,0.38,0.48,0.32,0.0,0.23,0.37,0.15,0.14,0.14,0.31,0.33,0.38,0.29,0.61,0.42,0.4,0.62,0.06,0.18,0.62,0.41,0.6,0.58,0.16,0.56,0.92,0.22,0.75
-74.96012063,39.80401748,0.03,0.67,0.45,0.61,0.07,0.05,0.38,0.5,0.25,0.24,0.03,0.68,0.47,0.71,0.27,0.38,0.34,0.2,0.35,0.42,0.3,0.31,0.32,0.31,0.46,0.22,0.29,0.02,0.18,0.27,0.41,0.27,0.32,0.58,0.28,0.51,0.4,0.44,0.38,0.42,0.46,0.44,0.65,0.72,0.68,0.83,0.57,0.56,0.62,0.02,0.34,0.0,0.19,0.27,0.35,0.3,0.03,0.04,0.05,0.04,0.9,0.07,0.33,0.35,0.66,0.68,0.49,0.83,0.1,0.33,0.5,0.04,0.71,0.81,0.37,0.83,0.79,0.13,0.22,0.23,0.22,0.22,0.37,0.4,0.48,0.45,0.66,0.61,0.96,0.07,0.0,0.07,0.51,0.58,0.57,0.66,0.17,0.04,0.34,0.0,0.2
-74.96012063,39.80401748,0.04,0.52,0.29,0.71,0.11,0.09,0.33,0.42,0.24,0.52,0.05,1.0,0.4,0.58,0.07,0.52,0.58,0.24,0.58,0.4,0.33,0.33,0.33,0.27,0.33,0.28,0.34,0.02,0.13,0.27,0.43,0.2,0.23,0.52,0.4,0.33,0.43,0.35,0.38,0.42,0.39,0.4,0.58,0.65,0.63,0.76,0.63,0.35,0.45,0.02,0.27,0.01,0.09,0.13,0.2,0.29,0.03,0.03,0.05,0.06,0.84,0.07,0.34,0.33,0.55,0.6,0.26,0.84,0.09,0.26,0.5,0.01,0.93,0.79,0.45,0.6,0.31,0.15,0.11,0.21,0.19,0.18,0.35,0.37,0.42,0.35,0.52,0.5,0.63,0.0,0.0,0.12,0.52,0.78,0.75,0.75,0.03,0.28,0.29,0.0,0.23
-74.96012063,39.80401748,0.07,0.57,0.12,0.87,0.12,0.03,0.42,0.5,0.29,0.25,0.08,0.98,0.49,0.78,0.19,0.48,0.31,0.16,0.39,0.47,0.35,0.34,0.39,0.23,0.38,0.47,0.41,0.02,0.07,0.19,0.31,0.29,0.3,0.65,0.3,0.39,0.32,0.42,0.4,0.4,0.44,0.43,0.63,0.75,0.76,0.83,0.73,0.49,0.49,0.02,0.19,0.01,0.25,0.28,0.32,0.38,0.06,0.06,0.06,0.06,0.91,0.04,0.28,0.28,0.61,0.71,0.28,0.78,0.08,0.36,0.5,0.07,0.73,0.71,0.41,0.83,0.69,0.07,0.15,0.24,0.23,0.23,0.47,0.43,0.44,0.44,0.38,0.59,0.63,0.04,0.0,0.09,0.43,0.63,0.71,0.68,0.07,0.19,0.36,0.0,0.12
-74.96012063,39.80401748,0.0,0.46,0.02,0.97,0.05,0.03,0.34,0.47,0.32,0.51,0.02,1.0,0.38,0.63,0.04,0.5,0.58,0.18,0.66,0.37,0.31,0.3,0.41,0.0,0.29,0.45,0.35,0.0,0.1,0.36,0.56,0.11,0.31,0.53,0.37,0.17,0.48,0.18,0.43,0.42,0.39,0.42,0.49,0.64,0.65,0.76,0.64,0.33,0.5,0.0,0.14,0.0,0.0,0.03,0.12,0.19,0.0,0.01,0.02,0.03,0.89,0.07,0.23,0.24,0.51,0.58,0.34,0.69,0.13,0.42,0.5,0.0,0.94,0.64,0.35,0.29,0.35,0.1,0.1,0.22,0.19,0.16,0.13,0.34,0.35,0.32,0.19,0.41,0.51,0.0,0.0,0.1,0.52,0.87,0.85,0.83,0.01,0.35,0.24,0.0,0.03
-74.96012063,39.80401748,0.1,0.53,0.06,0.85,0.38,0.03,0.36,0.36,0.24,0.45,0.11,1.0,0.7,0.68,0.2,0.78,0.48,0.1,0.51,0.69,0.66,0.67,0.5,0.24,0.43,0.36,0.77,0.02,0.05,0.13,0.19,0.67,0.14,0.56,0.26,0.58,0.11,0.76,0.21,0.35,0.25,0.24,0.51,0.87,0.88,0.93,0.75,0.36,0.43,0.01,0.05,0.04,0.17,0.21,0.28,0.32,0.11,0.12,0.15,0.16,0.78,0.09,0.2,0.22,0.55,0.59,0.24,0.88,0.04,0.25,0.5,0.07,0.82,0.84,0.11,0.69,0.56,0.01,0.06,0.38,0.37,0.38,0.57,0.59,0.71,0.54,0.47,0.43,0.53,0.0,0.0,0.28,0.29,0.78,0.7,0.64,0.07,0.24,0.39,0.26,0.09
-74.96012063,39.80401748,0.0,0.71,0.09,0.91,0.06,0.03,0.44,0.47,0.25,0.2,0.01,0.85,0.53,0.81,0.25,0.5,0.27,0.12,0.3,0.49,0.32,0.32,0.28,0.22,0.22,0.0,0.25,0.0,0.06,0.24,0.34,0.23,0.16,0.72,0.28,0.37,0.39,0.36,0.38,0.35,0.3,0.34,0.72,0.87,0.86,0.9,0.85,0.22,0.48,0.0,0.18,0.0,0.4,0.3,0.33,0.28,0.06,0.04,0.04,0.03,0.93,0.04,0.31,0.34,0.75,0.74,0.57,0.89,0.06,0.17,0.5,0.0,0.9,0.88,0.47,0.47,0.75,0.03,0.05,0.25,0.25,0.24,0.4,0.44,0.62,0.58,0.67,0.59,0.78,0.0,0.0,0.06,0.62,0.72,0.71,0.79,0.1,0.02,0.29,0.0,0.05
-74.96012063,39.80401748,0.0,0.41,0.03,0.97,0.05,0.01,0.31,0.3,0.18,0.57,0.02,1.0,0.74,0.55,0.21,0.88,0.55,0.06,0.69,0.78,0.81,0.8,0.36,0.46,0.77,0.04,0.43,0.0,0.06,0.07,0.13,0.92,0.04,0.52,0.2,0.9,0.05,0.98,0.18,0.34,0.27,0.24,0.42,0.84,0.86,0.98,0.73,0.48,0.51,0.0,0.09,0.0,0.25,0.24,0.27,0.25,0.06,0.05,0.05,0.04,0.93,0.02,0.14,0.15,0.43,0.47,0.14,0.88,0.01,0.2,0.5,0.01,0.89,0.83,0.05,0.55,0.0,0.02,0.07,0.43,0.48,0.56,0.57,0.56,0.64,0.56,0.53,0.49,0.68,0.0,0.0,0.09,0.42,0.84,0.79,0.72,0.01,0.34,0.75,0.0,0.03
-74.96012063,39.80401748,0.12,0.77,1.0,0.0,0.08,0.58,0.57,0.61,0.42,0.25,0.14,1.0,0.1,0.35,0.03,0.06,0.44,1.0,0.34,0.07,0.07,0.15,0.18,1.0,0.15,0.16,0.21,0.28,0.98,0.69,0.9,0.08,1.0,0.16,0.43,0.53,0.72,0.15,0.76,0.92,0.82,0.83,0.9,0.0,0.0,0.0,0.0,0.18,0.15,0.41,1.0,0.02,0.61,0.62,0.67,0.71,0.17,0.15,0.15,0.14,0.48,0.46,0.95,0.85,0.77,0.73,0.8,0.32,0.7,0.53,0.5,0.19,0.51,0.36,1.0,0.82,0.13,1.0,1.0,0.02,0.01,0.02,0.1,0.25,0.29,0.27,0.85,0.41,0.85,0.17,0.28,0.11,0.55,0.6,0.79,0.73,0.02,0.83,1.0,0.32,1.0
-74.96012063,39.80401748,0.02,0.46,0.13,0.78,0.48,0.03,0.3,0.41,0.23,0.25,0.04,1.0,0.66,0.8,0.17,0.65,0.21,0.09,0.18,0.72,0.68,0.67,0.58,0.25,0.53,0.58,0.58,0.01,0.08,0.19,0.19,0.66,0.09,0.7,0.3,0.48,0.15,0.78,0.34,0.4,0.36,0.36,0.56,0.86,0.87,0.89,0.78,0.49,0.46,0.0,0.06,0.02,0.27,0.29,0.36,0.42,0.18,0.17,0.19,0.2,0.78,0.08,0.18,0.16,0.46,0.63,0.1,0.75,0.05,0.45,0.5,0.04,0.68,0.63,0.02,0.57,0.88,0.03,0.15,0.38,0.45,0.54,0.62,0.54,0.58,0.55,0.42,0.64,0.42,0.0,0.0,0.28,0.32,0.37,0.42,0.42,0.03,0.18,0.63,0.0,0.11
-74.96012063,39.80401748,0.01,0.3,0.02,0.97,0.06,0.02,0.27,0.34,0.2,0.77,0.02,1.0,0.41,0.45,0.09,0.69,0.75,0.17,0.74,0.47,0.46,0.44,0.32,0.35,0.36,1.0,0.62,0.0,0.08,0.17,0.28,0.42,0.07,0.49,0.26,0.55,0.2,0.54,0.38,0.38,0.37,0.39,0.4,0.72,0.77,0.71,0.69,0.53,0.54,0.0,0.11,0.0,0.29,0.29,0.32,0.27,0.07,0.06,0.06,0.05,0.91,0.04,0.15,0.13,0.33,0.47,0.05,0.75,0.03,0.4,0.5,0.01,0.94,0.64,0.26,0.29,0.21,0.09,0.06,0.25,0.26,0.26,0.45,0.43,0.49,0.4,0.52,0.39,0.74,0.0,0.0,0.1,0.58,0.86,0.89,0.86,0.01,0.46,0.66,0.0,0.13
-74.96012063,39.80401748,0.01,0.29,0.31,0.7,0.13,0.06,0.32,0.66,0.37,0.26,0.03,1.0,0.33,0.77,0.18,0.37,0.29,0.27,0.25,0.34,0.33,0.31,0.41,0.06,0.25,0.35,0.59,0.01,0.2,0.19,0.36,0.25,0.38,0.73,0.32,0.36,0.39,0.35,0.66,0.55,0.67,0.69,0.44,0.52,0.54,0.7,0.44,0.55,0.58,0.01,0.43,0.01,0.6,0.6,0.62,0.7,0.19,0.17,0.16,0.16,0.89,0.06,0.2,0.16,0.32,0.51,0.24,0.37,0.14,0.8,0.0,0.03,0.73,0.31,0.14,0.37,0.67,0.19,0.08,0.18,0.16,0.14,0.5,0.43,0.43,0.42,0.41,0.56,0.89,0.0,0.0,0.13,0.5,0.43,0.61,0.55,0.01,0.4,0.73,0.0,0.25
-74.96012063,39.80401748,0.0,0.49,0.0,0.99,0.02,0.02,0.38,0.47,0.29,0.52,0.02,1.0,0.29,0.49,0.13,0.38,0.66,0.42,0.69,0.32,0.24,0.23,0.11,0.6,0.21,0.5,0.41,0.01,0.23,0.44,0.64,0.08,0.36,0.45,0.54,0.28,0.62,0.2,0.6,0.5,0.51,0.57,0.6,0.5,0.49,0.56,0.72,0.23,0.4,0.01,0.3,0.0,0.08,0.06,0.08,0.07,0.01,0.01,0.01,0.01,0.94,0.03,0.41,0.37,0.54,0.55,0.47,0.71,0.1,0.41,0.5,0.02,0.74,0.69,1.0,0.94,0.0,0.33,0.42,0.11,0.11,0.12,0.32,0.32,0.32,0.33,0.72,0.4,0.71,0.02,0.0,0.05,0.78,0.81,0.91,0.9,0.0,0.48,0.18,0.0,0.07
-74.96012063,39.80401748,0.01,0.3,0.06,0.92,0.1,0.05,0.33,0.47,0.28,0.52,0.02,1.0,0.35,0.54,0.18,0.63,0.56,0.18,0.59,0.4,0.36,0.35,0.33,0.35,0.29,0.31,0.32,0.01,0.15,0.21,0.29,0.42,0.18,0.6,0.29,0.58,0.21,0.56,0.49,0.54,0.56,0.55,0.48,0.61,0.66,0.58,0.72,0.55,0.61,0.01,0.19,0.0,0.5,0.48,0.43,0.41,0.17,0.14,0.11,0.1,0.89,0.07,0.25,0.19,0.33,0.51,0.17,0.52,0.07,0.55,0.0,0.02,0.82,0.43,0.02,0.41,0.0,0.13,0.32,0.23,0.21,0.2,0.49,0.45,0.45,0.41,0.52,0.48,0.61,0.0,0.0,0.14,0.52,0.68,0.71,0.68,0.0,0.7,0.81,0.0,0.17
-81.67063889,30.33214142,1.0,0.42,0.47,0.59,0.12,0.05,0.41,0.53,0.34,0.33,1.0,0.99,0.28,0.62,0.16,0.36,0.4,0.3,0.45,0.29,0.3,0.35,0.21,0.2,0.33,0.28,0.4,0.76,0.33,0.25,0.39,0.28,0.3,0.59,0.18,0.33,0.35,0.38,0.69,0.41,0.71,0.73,0.47,0.53,0.51,0.59,0.51,0.55,0.56,0.49,0.35,0.16,0.27,0.34,0.4,0.43,0.07,0.07,0.08,0.08,0.9,0.04,0.23,0.2,0.42,0.46,0.4,0.55,0.2,0.49,0.5,1.0,0.6,0.54,0.52,0.44,0.63,0.37,0.23,0.11,0.11,0.13,0.25,0.28,0.32,0.3,0.45,0.41,0.32,0.39,0.36,0.1,0.44,0.45,0.6,0.48,1.0,0.07,0.15,0.31,0.69
-82.1511144,41.29557931,0.02,0.63,0.01,0.98,0.04,0.03,0.51,0.49,0.31,0.2,0.03,1.0,0.49,0.85,0.14,0.55,0.29,0.16,0.39,0.45,0.31,0.3,0.31,0.49,0.13,0.21,0.44,0.01,0.09,0.16,0.35,0.21,0.22,0.7,0.57,0.26,0.52,0.3,0.35,0.33,0.29,0.32,0.62,0.82,0.82,0.94,0.73,0.59,0.57,0.0,0.06,0.0,0.02,0.07,0.08,0.07,0.0,0.01,0.01,0.01,0.94,0.02,0.29,0.32,0.67,0.68,0.49,0.88,0.06,0.18,0.5,0.01,0.95,0.86,0.15,0.34,0.69,0.08,0.17,0.17,0.16,0.15,0.27,0.26,0.31,0.26,0.31,0.38,0.32,0.0,0.0,0.07,0.75,0.7,0.59,0.81,0.07,0.08,0.06,0.0,0.1
-82.1511144,41.29557931,0.0,0.48,0.0,0.98,0.04,0.04,0.42,0.38,0.26,0.49,0.02,1.0,0.43,0.54,0.04,0.68,0.5,0.18,0.7,0.42,0.35,0.33,0.1,0.0,0.51,0.28,0.37,0.0,0.11,0.21,0.35,0.25,0.28,0.42,0.62,0.5,0.45,0.42,0.29,0.27,0.27,0.29,0.48,0.85,0.82,0.81,0.78,0.56,0.61,0.0,0.04,0.0,0.04,0.03,0.19,0.16,0.01,0.01,0.04,0.03,0.93,0.03,0.17,0.19,0.5,0.53,0.3,0.86,0.03,0.26,0.5,0.0,0.94,0.83,0.09,0.52,0.44,0.1,0.0,0.17,0.16,0.15,0.23,0.23,0.22,0.22,0.14,0.16,0.1,0.0,0.0,0.1,0.77,0.81,0.89,0.87,0.02,0.12,0.01,0.0,0.05
-82.1511144,41.29557931,0.1,0.47,0.27,0.67,0.02,0.31,0.46,0.48,0.3,0.44,0.11,1.0,0.21,0.37,0.1,0.35,0.54,0.71,0.7,0.23,0.19,0.21,0.19,0.19,0.51,0.21,0.26,0.13,0.52,0.39,0.57,0.1,0.62,0.3,0.7,0.39,0.72,0.22,0.57,0.41,0.61,0.62,0.56,0.41,0.41,0.4,0.44,0.3,0.23,0.06,0.37,0.01,0.05,0.08,0.07,0.07,0.01,0.01,0.01,0.01,0.71,0.17,0.34,0.32,0.51,0.51,0.51,0.52,0.16,0.43,0.5,0.07,0.82,0.53,0.46,0.56,0.35,0.52,0.18,0.09,0.08,0.08,0.16,0.19,0.19,0.21,0.56,0.18,0.37,0.01,0.01,0.08,0.73,0.69,0.89,0.83,0.07,0.25,0.04,0.0,0.13
-79.36664149,42.22817594,0.01,0.35,0.07,0.81,0.02,0.26,0.39,0.43,0.29,0.64,0.0,0.0,0.15,0.24,0.27,0.53,0.7,0.7,0.75,0.19,0.17,0.18,0.13,0.14,0.15,0.19,0.17,0.02,0.49,0.43,0.51,0.15,0.77,0.29,0.61,0.5,0.68,0.19,0.48,0.48,0.49,0.51,0.44,0.42,0.47,0.49,0.43,0.37,0.48,0.01,0.4,0.0,0.16,0.15,0.16,0.22,0.02,0.02,0.02,0.02,0.71,0.19,0.23,0.2,0.38,0.39,0.37,0.59,0.09,0.38,0.5,0.01,0.81,0.58,0.2,0.65,0.0,0.57,0.07,0.06,0.05,0.05,0.15,0.16,0.15,0.16,0.81,0.18,0.58,0.0,0.0,0.06,0.86,0.74,0.86,0.81,0.01,0.26,0.05,0.0,0.11
-76.77925448,40.41555232,0.05,0.33,0.11,0.89,0.08,0.02,0.29,0.43,0.25,0.41,0.06,0.96,0.43,0.72,0.11,0.66,0.36,0.09,0.6,0.43,0.46,0.45,0.39,0.6,0.43,0.31,0.38,0.01,0.06,0.1,0.2,0.43,0.06,0.72,0.19,0.45,0.26,0.59,0.41,0.34,0.42,0.43,0.35,0.74,0.77,0.88,0.78,0.57,0.62,0.01,0.08,0.01,0.27,0.29,0.32,0.37,0.04,0.04,0.04,0.04,0.93,0.02,0.08,0.09,0.34,0.48,0.16,0.62,0.03,0.48,0.5,0.04,0.82,0.53,0.07,0.12,0.65,0.03,0.13,0.19,0.18,0.17,0.47,0.41,0.4,0.4,0.26,0.32,0.19,0.0,0.0,0.06,0.84,0.57,0.64,0.76,0.08,0.12,0.08,0.0,0.17
-76.77925448,40.41555232,0.07,0.32,0.99,0.12,0.11,0.14,0.39,0.49,0.31,0.41,0.08,1.0,0.14,0.43,0.08,0.26,0.48,0.81,0.53,0.16,0.2,0.31,0.23,0.16,0.19,0.16,0.19,0.13,0.72,0.35,0.57,0.21,0.7,0.42,0.18,0.37,0.45,0.33,0.84,0.78,0.83,0.88,0.56,0.0,0.0,0.0,0.04,0.53,0.52,0.16,1.0,0.01,0.47,0.51,0.54,0.58,0.1,0.09,0.09,0.09,0.82,0.15,0.46,0.32,0.34,0.38,0.36,0.27,0.23,0.53,0.5,0.16,0.47,0.28,1.0,0.7,0.02,0.43,0.41,0.04,0.04,0.04,0.16,0.21,0.24,0.21,0.49,0.25,0.51,0.11,0.01,0.08,0.75,0.56,0.74,0.77,0.02,0.54,0.71,0.33,0.87
